timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2
task1_3_2_0-8_trial_181_8,Show me right elbow,10,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_9,Show me Full Body,1,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_10,Show me Full Body,1,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_11,Show me right ankle,19,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_12,Show me Torso,5,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_13,Show me right wrist,11,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_14,Show me left ankle,22,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_15,Show me right elbow,10,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_16,Show me neck,13,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_17,Show me left hip,20,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_18,Show me left shoulder,14,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_19,Show me left ankle,22,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_20,Show me neck,13,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_21,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_22,Show me right ankle,19,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_23,Show me Left Arm,6,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_24,Show me left hip,20,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_25,Show me Right Arm,4,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_26,Show me Full Body,1,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_27,Show me right knee,18,2,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_28,Show me Torso,5,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_29,Show me Left Leg,8,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_30,Show me right elbow,10,2,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_31,Show me right elbow,10,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_32,Show me Upper Body,2,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_33,Show me rigth hip,17,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_34,Show me Full Body,1,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_35,Show me left elbow,15,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_181_36,Show me left wrist,16,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_182_1,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_182_2,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_182_3,Show me left knee,21,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_182_4,Show me Full Body,1,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_1,Show me Full Body,1,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_2,Show me right ankle,19,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_3,Show me left elbow,15,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_4,Show me Right Leg,7,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_5,Show me Right Arm,4,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_6,Show me Left Leg,8,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_7,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_8,Show me left knee,21,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_9,Show me Lower Body,3,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_10,Show me right ankle,19,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_11,Show me Right Arm,4,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_12,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_13,Show me right knee,18,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_14,Show me right ankle,19,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_15,Show me Upper Body,2,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_16,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_183_17,Show me Right Leg,7,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_1,Show me left hip,20,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_2,Show me right knee,18,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_3,Show me Lower Body,3,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_4,Show me left wrist,16,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_5,Show me left knee,21,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_6,Show me Torso,5,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_7,Show me left hip,20,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_8,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_9,Show me right wrist,11,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_10,Show me Left Leg,8,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_11,Show me left wrist,16,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_12,Show me head,12,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_13,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_14,Show me right elbow,10,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_15,Show me right knee,18,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_16,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_17,Show me left knee,21,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_18,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_19,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_20,Show me right elbow,10,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_21,Show me left elbow,15,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_22,Show me right wrist,11,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_23,Show me rigth hip,17,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_24,Show me Left Leg,8,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_25,Show me right elbow,10,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_26,Show me Right Leg,7,2,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_27,Show me right knee,18,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_28,Show me left knee,21,2,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_184_29,Show me left ankle,22,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_1,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_2,Show me rigth hip,17,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_3,Show me Right Arm,4,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_4,Show me right shoulder,9,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_5,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_6,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_7,Show me right knee,18,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_8,Show me Right Arm,4,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_9,Show me right ankle,19,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_10,Show me neck,13,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_11,Show me right shoulder,9,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_12,Show me Right Leg,7,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_13,Show me left elbow,15,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_14,Show me Torso,5,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_15,Show me left knee,21,2,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_16,Show me Upper Body,2,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_17,Show me right knee,18,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_18,Show me right elbow,10,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_19,Show me right shoulder,9,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_20,Show me left shoulder,14,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_21,Show me Upper Body,2,2,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_22,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_23,Show me Upper Body,2,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_24,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_185_25,Show me right shoulder,9,2,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
-1,-1,-1,-1,-1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_1,Show me left wrist,16,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_2,Show me left knee,21,0,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_3,Show me left elbow,15,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_4,Show me right wrist,11,1,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_5,Show me Left Leg,8,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_6,Show me right elbow,10,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_7,Show me head,12,2,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_8,Show me head,12,2,2,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_9,Show me neck,13,2,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_10,Show me right wrist,11,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_11,Show me rigth hip,17,1,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_12,Show me left elbow,15,0,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_13,Show me right elbow,10,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_14,Show me left wrist,16,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_15,Show me left ankle,22,0,1,Task1_3.png,Is the person in the image running or walking?,Running,Walking
task1_3_2_0-8_trial_186_16,Show me Lower Body,3,1,0,Task1_3.png,Is the person in the image running or walking?,Running,Walking
