timestep,question ,action_node_id, bubble_size, bubble_scale, image_name, question, option1, option2, structure, discourse
trial_353_25,Show me Left Leg,8,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_26,Show me left elbow,15,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_27,Show me Upper Body,2,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_28,Show me rigth hip,17,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_353_29,Show me left shoulder,14,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_354_1,Show me head,12,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_2,Show me left shoulder,14,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_3,Show me Torso,5,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_4,Show me rigth hip,17,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_5,Show me Upper Body,2,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_6,Show me Full Body,1,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_354_7,Show me right shoulder,9,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_8,Show me right ankle,19,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_9,Show me Lower Body,3,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_10,Show me left wrist,16,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_11,Show me left hip,20,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_12,Show me neck,13,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_13,Show me left elbow,15,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_14,Show me left elbow,15,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_354_15,Show me right shoulder,9,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_16,Show me left hip,20,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_17,Show me Upper Body,2,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_18,Show me Torso,5,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_354_19,Show me Full Body,1,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_354_20,Show me neck,13,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_355_1,Show me Right Leg,7,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_2,Show me right elbow,10,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_3,Show me rigth hip,17,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_4,Show me left elbow,15,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_5,Show me left ankle,22,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_6,Show me right elbow,10,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_7,Show me rigth hip,17,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_8,Show me left wrist,16,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_9,Show me left elbow,15,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_10,Show me left elbow,15,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_355_11,Show me Left Leg,8,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_12,Show me right knee,18,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_13,Show me left shoulder,14,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_14,Show me Upper Body,2,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_15,Show me head,12,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_16,Show me Torso,5,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
trial_355_17,Show me right knee,18,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_18,Show me Left Leg,8,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_19,Show me Right Arm,4,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_20,Show me head,12,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_21,Show me Left Leg,8,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_22,Show me left ankle,22,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_355_23,Show me left wrist,16,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_355_24,Show me Full Body,1,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_356_1,Show me Torso,5,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_2,Show me Full Body,1,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_3,Show me right elbow,10,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_4,Show me neck,13,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_5,Show me right ankle,19,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_6,Show me rigth hip,17,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_7,Show me left knee,21,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_8,Show me right wrist,11,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_9,Show me left elbow,15,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_10,Show me Right Arm,4,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_11,Show me neck,13,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_12,Show me Upper Body,2,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_13,Show me left wrist,16,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_14,Show me left hip,20,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_15,Show me left knee,21,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_16,Show me right shoulder,9,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_17,Show me right ankle,19,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_18,Show me Torso,5,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_19,Show me left hip,20,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_20,Show me Right Arm,4,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_21,Show me right elbow,10,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_356_22,Show me Left Leg,8,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_23,Show me Left Arm,6,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_24,Show me left elbow,15,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_356_25,Show me Upper Body,2,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_26,Show me left knee,21,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_27,Show me right elbow,10,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_28,Show me right elbow,10,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_356_29,Show me Right Leg,7,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_30,Show me head,12,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_31,Show me Right Leg,7,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_32,Show me head,12,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_356_33,Show me left wrist,16,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_357_1,Show me right elbow,10,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_2,Show me right elbow,10,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_357_3,Show me neck,13,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_4,Show me Right Arm,4,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_5,Show me right knee,18,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_6,Show me right shoulder,9,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_7,Show me right elbow,10,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_8,Show me right shoulder,9,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_9,Show me Lower Body,3,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_10,Show me head,12,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_11,Show me right shoulder,9,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_12,Show me right knee,18,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_13,Show me neck,13,0,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_14,Show me Upper Body,2,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_15,Show me Left Arm,6,1,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, topdown, sequence
trial_357_16,Show me left knee,21,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_17,Show me Right Leg,7,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_18,Show me Full Body,1,1,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_19,Show me Right Leg,7,2,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_20,Show me Right Arm,4,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_21,Show me right knee,18,2,0,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_22,Show me Left Leg,8,1,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_23,Show me right wrist,11,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_24,Show me right wrist,11,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, elaboration
trial_357_25,Show me right wrist,11,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, alpha, restatement
trial_357_26,Show me left shoulder,14,0,1,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_27,Show me left elbow,15,0,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_28,Show me head,12,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
trial_357_29,Show me Torso,5,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, bottomUp, sequence
50,50,50,50,50,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, NA
trial_358_1,Show me Left Leg,8,2,2,Task1_1.jpg,Is the person in the image running or walking?,Running,Walking, NA, sequence
